dataset_name,design_name,file_name,tokenizer,num_tokens
lgsynth91,lgsynth91__x4,x4_orig.v,o200k_base,7596
lgsynth91,lgsynth91__z4ml,z4ml_orig.v,o200k_base,1426
opdb,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip.v,o200k_base,2473870
opdb,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip.v,o200k_base,2546162
opdb,opdb__chip_bridge_chip_bridge,chip_bridge_chip_bridge.v,o200k_base,15733
opdb,opdb__dynamic_node_2dmesh_NETWORK_2dmesh_dynamic_node_2dmesh,dynamic_node_2dmesh_NETWORK_2dmesh_dynamic_node_2dmesh.v,o200k_base,58990
opdb,opdb__fpga_bridge_rcv_32_fpga_bridge_rcv_32,fpga_bridge_rcv_32_fpga_bridge_rcv_32.v,o200k_base,7587
opdb,opdb__fpu_fpu,fpu_fpu.v,o200k_base,320097
opdb,opdb__ifu_esl_counter_ifu_esl_counter,ifu_esl_counter_ifu_esl_counter.v,o200k_base,602
opdb,opdb__ifu_esl_fsm_ifu_esl_fsm,ifu_esl_fsm_ifu_esl_fsm.v,o200k_base,25773
opdb,opdb__ifu_esl_htsm_ifu_esl_htsm,ifu_esl_htsm_ifu_esl_htsm.v,o200k_base,5752
opdb,opdb__ifu_esl_ifu_esl,ifu_esl_ifu_esl.v,o200k_base,32113
opdb,opdb__ifu_esl_lfsr_ifu_esl_lfsr,ifu_esl_lfsr_ifu_esl_lfsr.v,o200k_base,757
opdb,opdb__ifu_esl_rtsm_ifu_esl_rtsm,ifu_esl_rtsm_ifu_esl_rtsm.v,o200k_base,2438
opdb,opdb__ifu_esl_shiftreg_ifu_esl_shiftreg,ifu_esl_shiftreg_ifu_esl_shiftreg.v,o200k_base,601
opdb,opdb__ifu_esl_stsm_ifu_esl_stsm,ifu_esl_stsm_ifu_esl_stsm.v,o200k_base,2867
opdb,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15.v,o200k_base,326943
opdb,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,l2_NETWORK_2dmesh__L2_65536_4_l2.v,o200k_base,328197
opdb,opdb__pico_pico,pico_pico.v,o200k_base,34678
opdb,opdb__sparc_core_L1I_16384_4__L1D_8192_4_sparc_core,sparc_core_L1I_16384_4__L1D_8192_4_sparc_core.v,o200k_base,1698323
opdb,opdb__sparc_exu_sparc_exu,sparc_exu_sparc_exu.v,o200k_base,288904
opdb,opdb__sparc_ffu_sparc_ffu,sparc_ffu_sparc_ffu.v,o200k_base,323837
opdb,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,sparc_ifu_L1I_16384_4_sparc_ifu.v,o200k_base,578595
opdb,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,sparc_lsu_L1D_8192_4_sparc_lsu.v,o200k_base,744977
opdb,opdb__sparc_mul_sparc_mul,sparc_mul_sparc_mul.v,o200k_base,120846
opdb,opdb__sparc_tlu_sparc_tlu,sparc_tlu_sparc_tlu.v,o200k_base,909746
opdb,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile.v,o200k_base,2425884
opencores,opencores__10_100m_ethernet-fifo_convertor,InitModule.v,o200k_base,263
opencores,opencores__10_100m_ethernet-fifo_convertor,EthernetModule.v,o200k_base,956
opencores,opencores__10_100m_ethernet-fifo_convertor,TxModule.v,o200k_base,2940
opencores,opencores__10_100m_ethernet-fifo_convertor,common.v,o200k_base,337
opencores,opencores__10_100m_ethernet-fifo_convertor,tri_state.v,o200k_base,113
opencores,opencores__10_100m_ethernet-fifo_convertor,RxModule.v,o200k_base,3284
opencores,opencores__10_100m_ethernet-fifo_convertor,CRC_Module.v,o200k_base,1348
opencores,opencores__ac97,ac97_prc.v,o200k_base,2833
opencores,opencores__ac97,ac97_sin.v,o200k_base,977
opencores,opencores__ac97,ac97_soc.v,o200k_base,1537
opencores,opencores__ac97,ac97_rf.v,o200k_base,3036
opencores,opencores__ac97,ac97_sout.v,o200k_base,1576
opencores,opencores__ac97,ac97_top.v,o200k_base,7231
opencores,opencores__ac97,ac97_int.v,o200k_base,1025
opencores,opencores__ac97,ac97_cra.v,o200k_base,1475
opencores,opencores__ac97,ac97_fifo_ctrl.v,o200k_base,912
opencores,opencores__ac97,ac97_out_fifo.v,o200k_base,2666
opencores,opencores__ac97,ac97_defines.v,o200k_base,1490
opencores,opencores__ac97,ac97_in_fifo.v,o200k_base,2715
opencores,opencores__ac97,ac97_dma_if.v,o200k_base,1995
opencores,opencores__ac97,ac97_dma_req.v,o200k_base,1007
opencores,opencores__ac97,ac97_rst.v,o200k_base,798
opencores,opencores__ac97,ac97_wb_if.v,o200k_base,1762
opencores,opencores__adder128,high-speed-adder-128bits-opencore.v,o200k_base,2280
opencores,opencores__adder256,high-speed-adder-256bits-opencore.v,o200k_base,4130
opencores,opencores__ae18,ae18_core.v,o200k_base,21030
opencores,opencores__aemb,aeMB2_dparam.v,o200k_base,718
opencores,opencores__aemb,aeMB2_xslif.v,o200k_base,1484
opencores,opencores__aemb,aeMB2_pipe.v,o200k_base,1099
opencores,opencores__aemb,aeMB2_tpsram.v,o200k_base,916
opencores,opencores__aemb,aeMB_xecu.v,o200k_base,5297
opencores,opencores__aemb,aeMB2_iwbif.v,o200k_base,1626
opencores,opencores__aemb,aeMB_regf.v,o200k_base,2621
opencores,opencores__aemb,aeMB2_sparam.v,o200k_base,613
opencores,opencores__aemb,aeMB2_exec.v,o200k_base,1696
opencores,opencores__aemb,aeMB_bpcu.v,o200k_base,1986
opencores,opencores__aemb,aeMB2_mult.v,o200k_base,813
opencores,opencores__aemb,aeMB_ibuf.v,o200k_base,1954
opencores,opencores__aemb,aeMB_ctrl.v,o200k_base,3664
opencores,opencores__aemb,aeMB2_gprf.v,o200k_base,4508
opencores,opencores__aemb,aeMB2_intu.v,o200k_base,3798
opencores,opencores__aemb,aeMB_sim.v,o200k_base,3795
opencores,opencores__aemb,aeMB_edk32.v,o200k_base,3840
opencores,opencores__aemb,aeMB2_memif.v,o200k_base,2339
opencores,opencores__aemb,aeMB2_spsram.v,o200k_base,676
opencores,opencores__aemb,aeMB2_dwbif.v,o200k_base,2141
opencores,opencores__aemb,aeMB2_brcc.v,o200k_base,988
opencores,opencores__aemb,aeMB2_bsft.v,o200k_base,1867
opencores,opencores__aemb,aeMB_core.v,o200k_base,1780
opencores,opencores__aemb,aeMB2_regs.v,o200k_base,1458
opencores,opencores__aemb,aeMB2_edk62.v,o200k_base,5464
opencores,opencores__aemb,aeMB2_iche.v,o200k_base,2262
opencores,opencores__aemb,aeMB2_ctrl.v,o200k_base,3167
opencores,opencores__aes-128_pipelined_encryption,MixColumns.v,o200k_base,1228
opencores,opencores__aes-128_pipelined_encryption,SBox.v,o200k_base,4076
opencores,opencores__aes-128_pipelined_encryption,SubBytes.v,o200k_base,313
opencores,opencores__aes-128_pipelined_encryption,ShiftRows.v,o200k_base,488
opencores,opencores__aes-128_pipelined_encryption,AddRoundKey.v,o200k_base,288
opencores,opencores__aes-128_pipelined_encryption,Top_PipelinedCipher.v,o200k_base,884
opencores,opencores__aes-128_pipelined_encryption,Round.v,o200k_base,431
opencores,opencores__aes-128_pipelined_encryption,RoundKeyGen.v,o200k_base,945
opencores,opencores__aes-128_pipelined_encryption,KeyExpantion.v,o200k_base,673
opencores,opencores__aes_10cycle_10stage,aes_rcon.v,o200k_base,766
opencores,opencores__aes_10cycle_10stage,aes_key_expand_128.v,o200k_base,3062
opencores,opencores__aes_10cycle_10stage,aes_cipher_top.v,o200k_base,23498
opencores,opencores__aes_10cycle_10stage,aes_sbox.v,o200k_base,3734
opencores,opencores__aes_1cycle_1stage,aes_rcon.v,o200k_base,788
opencores,opencores__aes_1cycle_1stage,aes_key_expand_128.v,o200k_base,3057
opencores,opencores__aes_1cycle_1stage,aes_cipher_top.v,o200k_base,20138
opencores,opencores__aes_1cycle_1stage,aes_sbox.v,o200k_base,3734
opencores,opencores__aes_5cycle_2stage,aes_rcon.v,o200k_base,796
opencores,opencores__aes_5cycle_2stage,aes_key_expand_128.v,o200k_base,1454
opencores,opencores__aes_5cycle_2stage,aes_cipher_top.v,o200k_base,6796
opencores,opencores__aes_5cycle_2stage,aes_sbox.v,o200k_base,3734
opencores,opencores__aes_core,aes_rcon.v,o200k_base,879
opencores,opencores__aes_core,aes_inv_sbox.v,o200k_base,3849
opencores,opencores__aes_core,aes_key_expand_128.v,o200k_base,934
opencores,opencores__aes_core,aes_cipher_top.v,o200k_base,3419
opencores,opencores__aes_core,aes_sbox.v,o200k_base,3845
opencores,opencores__aes_core,aes_inv_cipher_top.v,o200k_base,3995
opencores,opencores__aes_core,timescale.v,o200k_base,11
opencores,opencores__aes_highthroughput_lowarea,ram_16x64.v,o200k_base,284
opencores,opencores__aes_highthroughput_lowarea,aes.v,o200k_base,2677
opencores,opencores__aes_highthroughput_lowarea,mix_columns.v,o200k_base,1831
opencores,opencores__aes_highthroughput_lowarea,shift_rows.v,o200k_base,218
opencores,opencores__aes_highthroughput_lowarea,aes_top_example.v,o200k_base,1092
opencores,opencores__aes_highthroughput_lowarea,xram_16x64.v,o200k_base,253
opencores,opencores__aes_highthroughput_lowarea,sbox.v,o200k_base,2432
opencores,opencores__aes_highthroughput_lowarea,inv_shift_rows.v,o200k_base,230
opencores,opencores__aes_highthroughput_lowarea,key_exp.v,o200k_base,3562
opencores,opencores__ahb_arbiter,generic_ahb_arbiter.v,o200k_base,1531
opencores,opencores__apbi2c,fifo.v,o200k_base,1086
opencores,opencores__apbi2c,i2c.v,o200k_base,1320
opencores,opencores__apbi2c,apb.v,o200k_base,1101
opencores,opencores__apbi2c,module_i2c.v,o200k_base,22868
opencores,opencores__brisc,register_e.v,o200k_base,100
opencores,opencores__brisc,mux2r.v,o200k_base,179
opencores,opencores__brisc,prog_mem.v,o200k_base,1015
opencores,opencores__brisc,down_counter.v,o200k_base,46
opencores,opencores__brisc,mux8.v,o200k_base,306
opencores,opencores__brisc,lifo.v,o200k_base,274
opencores,opencores__brisc,stimulus_trisc.v,o200k_base,153
opencores,opencores__brisc,incrementer.v,o200k_base,47
opencores,opencores__brisc,mux4.v,o200k_base,198
opencores,opencores__brisc,register.v,o200k_base,78
opencores,opencores__brisc,mux2.v,o200k_base,144
opencores,opencores__brisc,nal.v,o200k_base,180
opencores,opencores__brisc,reg_file.v,o200k_base,166
opencores,opencores__brisc,brisc.v,o200k_base,826
opencores,opencores__bubblesortmodule,rungenerator.v,o200k_base,564
opencores,opencores__bubblesortmodule,bitsplit.v,o200k_base,744
opencores,opencores__bubblesortmodule,bublesort.v,o200k_base,1017
opencores,opencores__bubblesortmodule,intgenerator.v,o200k_base,667
opencores,opencores__bubblesortmodule,stageen.v,o200k_base,593
opencores,opencores__ca_prng,ca_prng.v,o200k_base,8828
opencores,opencores__can,can_register.v,o200k_base,770
opencores,opencores__can,can_crc.v,o200k_base,809
opencores,opencores__can,can_bsp.v,o200k_base,18721
opencores,opencores__can,can_register_asyn_syn.v,o200k_base,839
opencores,opencores__can,can_ibo.v,o200k_base,670
opencores,opencores__can,can_fifo.v,o200k_base,5498
opencores,opencores__can,can_acf.v,o200k_base,4918
opencores,opencores__can,can_register_syn.v,o200k_base,783
opencores,opencores__can,can_registers.v,o200k_base,10769
opencores,opencores__can,can_btl.v,o200k_base,3747
opencores,opencores__can,can_register_asyn.v,o200k_base,812
opencores,opencores__can,can_top.v,o200k_base,6831
opencores,opencores__can,can_defines.v,o200k_base,1104
opencores,opencores__cavlc,cavlc_fsm.v,o200k_base,1179
opencores,opencores__cavlc,cavlc_read_run_befores.v,o200k_base,3182
opencores,opencores__cavlc,cavlc_read_total_zeros.v,o200k_base,5557
opencores,opencores__cavlc,cavlc_top.v,o200k_base,2338
opencores,opencores__cavlc,cavlc_read_total_coeffs.v,o200k_base,10765
opencores,opencores__cavlc,defines.v,o200k_base,249
opencores,opencores__cavlc,cavlc_read_levels.v,o200k_base,3662
opencores,opencores__cavlc,cavlc_len_gen.v,o200k_base,736
opencores,opencores__cfi_ctrl,cfi_ctrl_engine.v,o200k_base,4301
opencores,opencores__cfi_ctrl,cfi_ctrl.v,o200k_base,5171
opencores,opencores__configurable_crc_core,cfg_crc.v,o200k_base,296
opencores,opencores__cop,cop_top.v,o200k_base,1868
opencores,opencores__cop,cop_regs.v,o200k_base,1626
opencores,opencores__cop,cop_count.v,o200k_base,1704
opencores,opencores__cop,cop_wb_bus.v,o200k_base,1680
opencores,opencores__cr_div,cr_div.v,o200k_base,1577
opencores,opencores__csa,key_perm.v,o200k_base,559
opencores,opencores__csa,key_schedule.v,o200k_base,1300
opencores,opencores__csa,sbox1.v,o200k_base,448
opencores,opencores__csa,sbox5.v,o200k_base,448
opencores,opencores__csa,block_perm.v,o200k_base,3361
opencores,opencores__csa,stream_8bytes.v,o200k_base,2829
opencores,opencores__csa,decrypt.v,o200k_base,1933
opencores,opencores__csa,block_sbox.v,o200k_base,3362
opencores,opencores__csa,stream_cypher.v,o200k_base,1084
opencores,opencores__csa,sbox6.v,o200k_base,448
opencores,opencores__csa,sbox2.v,o200k_base,448
opencores,opencores__csa,key_computer.v,o200k_base,455
opencores,opencores__csa,stream_iteration.v,o200k_base,1071
opencores,opencores__csa,sbox4.v,o200k_base,448
opencores,opencores__csa,stream_byte.v,o200k_base,1480
opencores,opencores__csa,sbox3.v,o200k_base,448
opencores,opencores__csa,sboxes.v,o200k_base,543
opencores,opencores__csa,sbox7.v,o200k_base,448
opencores,opencores__csa,block_decypher.v,o200k_base,3818
opencores,opencores__datetime,edge_det.v,o200k_base,396
opencores,opencores__datetime,sync2s.v,o200k_base,81
opencores,opencores__datetime,Datetime.v,o200k_base,5579
opencores,opencores__dbg_interface,dbg_top.v,o200k_base,6358
opencores,opencores__dbg_interface,dbg_register.v,o200k_base,652
opencores,opencores__dbg_interface,dbg_crc32_d1.v,o200k_base,1385
opencores,opencores__dbg_interface,dbg_wb_defines.v,o200k_base,979
opencores,opencores__dbg_interface,dbg_cpu.v,o200k_base,7823
opencores,opencores__dbg_interface,dbg_cpu_defines.v,o200k_base,926
opencores,opencores__dbg_interface,dbg_defines.v,o200k_base,1435
opencores,opencores__dbg_interface,dbg_cpu_registers.v,o200k_base,1328
opencores,opencores__dbg_interface,dbg_wb.v,o200k_base,10265
opencores,opencores__des-area,sbox8.v,o200k_base,1101
opencores,opencores__des-area,sbox1.v,o200k_base,1125
opencores,opencores__des-area,sbox5.v,o200k_base,1101
opencores,opencores__des-area,key_sel3.v,o200k_base,15490
opencores,opencores__des-area,key_sel.v,o200k_base,8263
opencores,opencores__des-area,crp.v,o200k_base,952
opencores,opencores__des-area,des.v,o200k_base,1271
opencores,opencores__des-area,des3.v,o200k_base,1982
opencores,opencores__des-area,sbox6.v,o200k_base,1101
opencores,opencores__des-area,sbox2.v,o200k_base,1101
opencores,opencores__des-area,sbox4.v,o200k_base,1101
opencores,opencores__des-area,sbox3.v,o200k_base,1101
opencores,opencores__des-area,sbox7.v,o200k_base,1101
opencores,opencores__des-perf,sbox8.v,o200k_base,1101
opencores,opencores__des-perf,sbox1.v,o200k_base,1125
opencores,opencores__des-perf,sbox5.v,o200k_base,1101
opencores,opencores__des-perf,key_sel.v,o200k_base,17489
opencores,opencores__des-perf,crp.v,o200k_base,952
opencores,opencores__des-perf,des.v,o200k_base,2730
opencores,opencores__des-perf,des3.v,o200k_base,740
opencores,opencores__des-perf,sbox6.v,o200k_base,1101
opencores,opencores__des-perf,sbox2.v,o200k_base,1101
opencores,opencores__des-perf,sbox4.v,o200k_base,1101
opencores,opencores__des-perf,sbox3.v,o200k_base,1101
opencores,opencores__des-perf,sbox7.v,o200k_base,1101
opencores,opencores__divider,div_us.v,o200k_base,735
opencores,opencores__divider,div_su.v,o200k_base,1114
opencores,opencores__divider,div_uu.v,o200k_base,1575
opencores,opencores__divider,div.v,o200k_base,1291
opencores,opencores__djpeg,jpeg_ycbcr2rgb.v,o200k_base,2300
opencores,opencores__djpeg,jpeg_ziguzagu.v,o200k_base,6369
opencores,opencores__djpeg,jpeg_idcty.v,o200k_base,11645
opencores,opencores__djpeg,jpeg_idctb.v,o200k_base,7916
opencores,opencores__djpeg,jpeg_ziguzagu_reg.v,o200k_base,5771
opencores,opencores__djpeg,jpeg_haffuman.v,o200k_base,3364
opencores,opencores__djpeg,jpeg_hm_decode.v,o200k_base,11784
opencores,opencores__djpeg,jpeg_dht.v,o200k_base,987
opencores,opencores__djpeg,jpeg_idctx.v,o200k_base,11685
opencores,opencores__djpeg,jpeg_decode.v,o200k_base,4511
opencores,opencores__djpeg,jpeg_decode_fsm.v,o200k_base,5220
opencores,opencores__djpeg,jpeg_idct.v,o200k_base,5058
opencores,opencores__djpeg,jpeg_ycbcr_mem.v,o200k_base,1839
opencores,opencores__djpeg,jpeg_dqt.v,o200k_base,483
opencores,opencores__djpeg,jpeg_ycbcr.v,o200k_base,2072
opencores,opencores__djpeg,jpeg_regdata.v,o200k_base,2296
opencores,opencores__double_fpu,fpu_sub.v,o200k_base,3074
opencores,opencores__double_fpu,fpu_div.v,o200k_base,5479
opencores,opencores__double_fpu,fpu_double.v,o200k_base,2603
opencores,opencores__double_fpu,fpu_round.v,o200k_base,939
opencores,opencores__double_fpu,fpu_mul.v,o200k_base,3988
opencores,opencores__double_fpu,fpu_exceptions.v,o200k_base,3033
opencores,opencores__double_fpu,fpu_add.v,o200k_base,1388
opencores,opencores__dpsfmnce,DPSFnmCE.v,o200k_base,1322
opencores,opencores__dpsfmnce,DPSFmnRAM.coe,o200k_base,31
opencores,opencores__ecg,ecg.v,o200k_base,3172
opencores,opencores__ecg,f3m.v,o200k_base,22325
opencores,opencores__ecg,fun.v,o200k_base,339
opencores,opencores__ecg,f3.v,o200k_base,792
opencores,opencores__ecg,inc.v,o200k_base,376
opencores,opencores__fast_antilog,AntiLog2.v,o200k_base,1134
opencores,opencores__fftprocessor,butterfly.v,o200k_base,3320
opencores,opencores__fftprocessor,agu.v,o200k_base,3619
opencores,opencores__fftprocessor,control.v,o200k_base,3349
opencores,opencores__fftprocessor,memory.v,o200k_base,208
opencores,opencores__fftprocessor,complexmult.v,o200k_base,262
opencores,opencores__fftprocessor,two16bitmult.v,o200k_base,407
opencores,opencores__fftprocessor,fft.v,o200k_base,3906
opencores,opencores__fftprocessor,SCM.v,o200k_base,411
opencores,opencores__fftprocessor,memorybank.v,o200k_base,208
opencores,opencores__fftprocessor,multiply.v,o200k_base,298
opencores,opencores__fht,fht.v,o200k_base,552
opencores,opencores__fixed_point_arithmetic_parameterized,top.v,o200k_base,267
opencores,opencores__fixed_point_arithmetic_parameterized,qtwosComp.v,o200k_base,266
opencores,opencores__fixed_point_arithmetic_parameterized,qdiv.v,o200k_base,563
opencores,opencores__fixed_point_arithmetic_parameterized,qmult.v,o200k_base,535
opencores,opencores__fixed_point_arithmetic_parameterized,qadd.v,o200k_base,524
opencores,opencores__fpga-median,node.v,o200k_base,613
opencores,opencores__fpga-median,dff_3_pipe.v,o200k_base,487
opencores,opencores__fpga-median,median.v,o200k_base,2879
opencores,opencores__fpga-median,common_network.v,o200k_base,2216
opencores,opencores__fpga-median,state_machine.v,o200k_base,996
opencores,opencores__fpga-median,pixel_network.v,o200k_base,1414
opencores,opencores__fpu,pre_norm.v,o200k_base,2736
opencores,opencores__fpu,except.v,o200k_base,1243
opencores,opencores__fpu,primitives.v,o200k_base,644
opencores,opencores__fpu,pre_norm_fmul.v,o200k_base,1557
opencores,opencores__fpu,post_norm.v,o200k_base,8638
opencores,opencores__fpu,fpu.v,o200k_base,6088
opencores,opencores__freq_div,divider.v,o200k_base,257
opencores,opencores__freq_div,odd.v,o200k_base,830
opencores,opencores__freq_div,defines.v,o200k_base,14
opencores,opencores__freq_div,even.v,o200k_base,338
opencores,opencores__gcm-aes,aes_rcon.v,o200k_base,1365
opencores,opencores__gcm-aes,gcm_aes_v0.v,o200k_base,4276
opencores,opencores__gcm-aes,aes_key_expand_128.v,o200k_base,1104
opencores,opencores__gcm-aes,aes_cipher_top.v,o200k_base,3442
opencores,opencores__gcm-aes,aes_sbox.v,o200k_base,3849
opencores,opencores__gcm-aes,gfm128_16.v,o200k_base,35900
opencores,opencores__gost28147-89,gost89_cfb.v,o200k_base,875
opencores,opencores__gost28147-89,gost89_pipelined_ecb.v,o200k_base,4161
opencores,opencores__gost28147-89,gost89_sbox.v,o200k_base,298
opencores,opencores__gost28147-89,gost89_ecb.v,o200k_base,2808
opencores,opencores__gost28147-89,gost89_mac.v,o200k_base,676
opencores,opencores__gost28147-89,gost89_round.v,o200k_base,375
opencores,opencores__i2c,i2c_master_defines.v,o200k_base,562
opencores,opencores__i2c,i2c_master_byte_ctrl.v,o200k_base,2677
opencores,opencores__i2c,i2c_master_bit_ctrl.v,o200k_base,5178
opencores,opencores__i2c,i2c_master_top.v,o200k_base,2835
opencores,opencores__i2c,timescale.v,o200k_base,11
opencores,opencores__i2c_to_wb,i2c_to_wb_config.v,o200k_base,476
opencores,opencores__i2c_to_wb,i2c_to_wb_top.v,o200k_base,1826
opencores,opencores__i2c_to_wb,i2c_to_wb_fsm.v,o200k_base,1462
opencores,opencores__i2c_to_wb,i2c_to_wb_if.v,o200k_base,1390
opencores,opencores__i2c_to_wb,glitch_filter.v,o200k_base,508
opencores,opencores__i2c_to_wb,timescale.v,o200k_base,288
opencores,opencores__ima_adpcm_dec,ima_adpcm_dec.v,o200k_base,3108
opencores,opencores__ima_adpcm_enc,ima_adpcm_enc.v,o200k_base,3788
opencores,opencores__irda,irda_crc_rx_ccitt16.v,o200k_base,646
opencores,opencores__irda,irda_sip_gen.v,o200k_base,700
opencores,opencores__irda,irda_sir_decoder.v,o200k_base,296
opencores,opencores__irda,uart_regs.v,o200k_base,8897
opencores,opencores__irda,irda_data_ctrl.v,o200k_base,786
opencores,opencores__irda,irda_mir_encoder.v,o200k_base,380
opencores,opencores__irda,uart_transmitter.v,o200k_base,3340
opencores,opencores__irda,irda_reg.v,o200k_base,1642
opencores,opencores__irda,uart_wb.v,o200k_base,2856
opencores,opencores__irda,irda_fast_mode_router.v,o200k_base,401
opencores,opencores__irda,irda_mir_tx.v,o200k_base,2146
opencores,opencores__irda,irda_fir_flag_gen.v,o200k_base,1355
opencores,opencores__irda,irda_mir_bit_destuffer.v,o200k_base,332
opencores,opencores__irda,irda_top.v,o200k_base,4961
opencores,opencores__irda,irda_mir_break_det.v,o200k_base,481
opencores,opencores__irda,irda_mir_bit_stuffer.v,o200k_base,434
opencores,opencores__irda,irda_fast_enable_gen.v,o200k_base,1581
opencores,opencores__irda,irda_fir_tx.v,o200k_base,2215
opencores,opencores__irda,irda_fir_flag_det.v,o200k_base,550
opencores,opencores__irda,uart_for_irda_defines.v,o200k_base,2162
opencores,opencores__irda,irda_out_mux.v,o200k_base,255
opencores,opencores__irda,irda_mir_rx.v,o200k_base,2312
opencores,opencores__irda,irda_fir_rx.v,o200k_base,2011
opencores,opencores__irda,irda_wb.v,o200k_base,234
opencores,opencores__irda,irda_mir_decoder.v,o200k_base,368
opencores,opencores__irda,irda_fifo.v,o200k_base,883
opencores,opencores__irda,raminfr.v,o200k_base,1063
opencores,opencores__irda,irda_fir_4ppm_decoder.v,o200k_base,716
opencores,opencores__irda,irda_crc32.v,o200k_base,981
opencores,opencores__irda,irda_crc_ccitt16.v,o200k_base,615
opencores,opencores__irda,irda_interrupts.v,o200k_base,2190
opencores,opencores__irda,uart_tfifo.v,o200k_base,2119
opencores,opencores__irda,uart_rfifo.v,o200k_base,2675
opencores,opencores__irda,irda_defines.v,o200k_base,388
opencores,opencores__irda,irda_fir_bit_sync.v,o200k_base,858
opencores,opencores__irda,irda_crc32_rx.v,o200k_base,1018
opencores,opencores__irda,irda_master_register.v,o200k_base,570
opencores,opencores__irda,irda_fir_4ppm_encoder.v,o200k_base,530
opencores,opencores__irda,uart_debug_if.v,o200k_base,1308
opencores,opencores__irda,irda_wb_router.v,o200k_base,752
opencores,opencores__irda,timescale.v,o200k_base,15
opencores,opencores__irda,irda_sir_encoder.v,o200k_base,316
opencores,opencores__irda,uart_receiver.v,o200k_base,4999
opencores,opencores__irda,irda_mir_st_gen.v,o200k_base,271
opencores,opencores__irda,irda_mir_st_det.v,o200k_base,559
opencores,opencores__irda,uart_top.v,o200k_base,3201
opencores,opencores__logicprobe,LogicProbe.v,o200k_base,1999
opencores,opencores__mcs-4,instruction_decode.v,o200k_base,2581
opencores,opencores__mcs-4,counter.v,o200k_base,237
opencores,opencores__mcs-4,instruction_pointer.v,o200k_base,1841
opencores,opencores__mcs-4,scratchpad.v,o200k_base,1439
opencores,opencores__mcs-4,alu.v,o200k_base,2480
opencores,opencores__mcs-4,timing_io.v,o200k_base,1203
opencores,opencores__mcs-4,i4004.v,o200k_base,2313
opencores,opencores__mem_ctrl,mc_rd_fifo.v,o200k_base,1121
opencores,opencores__mem_ctrl,mc_rf.v,o200k_base,8235
opencores,opencores__mem_ctrl,mc_timing.v,o200k_base,14805
opencores,opencores__mem_ctrl,mc_obct_top.v,o200k_base,4142
opencores,opencores__mem_ctrl,mc_cs_rf.v,o200k_base,2170
opencores,opencores__mem_ctrl,mc_top.v,o200k_base,5129
opencores,opencores__mem_ctrl,mc_incn_r.v,o200k_base,856
opencores,opencores__mem_ctrl,mc_wb_if.v,o200k_base,2103
opencores,opencores__mem_ctrl,mc_adr_sel.v,o200k_base,3552
opencores,opencores__mem_ctrl,mc_dp.v,o200k_base,2032
opencores,opencores__mem_ctrl,mc_obct.v,o200k_base,2051
opencores,opencores__mem_ctrl,mc_refresh.v,o200k_base,1695
opencores,opencores__mem_ctrl,mc_defines.v,o200k_base,1899
opencores,opencores__mem_ctrl,mc_mem_if.v,o200k_base,2989
opencores,opencores__mesi_isc,mesi_isc.v,o200k_base,1933
opencores,opencores__mesi_isc,mesi_isc_broad.v,o200k_base,1476
opencores,opencores__mesi_isc,mesi_isc_define.v,o200k_base,628
opencores,opencores__mesi_isc,mesi_isc_breq_fifos_cntl.v,o200k_base,4719
opencores,opencores__mesi_isc,mesi_isc_breq_fifos.v,o200k_base,3801
opencores,opencores__mesi_isc,mesi_isc_broad_cntl.v,o200k_base,3106
opencores,opencores__mesi_isc,mesi_isc_basic_fifo.v,o200k_base,1993
opencores,opencores__mips32r1,Divide.v,o200k_base,840
opencores,opencores__mips32r1,Add.v,o200k_base,176
opencores,opencores__mips32r1,Processor.v,o200k_base,7582
opencores,opencores__mips32r1,Mux2.v,o200k_base,200
opencores,opencores__mips32r1,Hazard_Detection.v,o200k_base,2792
opencores,opencores__mips32r1,TrapDetect.v,o200k_base,200
opencores,opencores__mips32r1,MEMWB_Stage.v,o200k_base,811
opencores,opencores__mips32r1,Register.v,o200k_base,245
opencores,opencores__mips32r1,IFID_Stage.v,o200k_base,841
opencores,opencores__mips32r1,ALU.v,o200k_base,4526
opencores,opencores__mips32r1,IDEX_Stage.v,o200k_base,2449
opencores,opencores__mips32r1,EXMEM_Stage.v,o200k_base,1606
opencores,opencores__mips32r1,RegisterFile.v,o200k_base,499
opencores,opencores__mips32r1,Compare.v,o200k_base,326
