module_hash,module_name,design_name,dataset_name,unique_count
d20354f49c666209038989c662e9f8cc270f2017cb6c41d66502700e5cb77fc2,td_fused_top_tdf6_readInputs,koios__tdarknet_like.large,koios,1
d2003c5613c5824482dbe6ca93e035079c006e926d32e41de299cb3006765b39,key_sel3,opencores__des-area,opencores,1
d1faba56fa3d3a891cb1db7ba492e6269a183d65a0c6e2c0805a38c3d5360719,td_fused_top_fifo_w8_d10_S_x,koios__tdarknet_like.large,koios,1
d1bedeb25ee859dc351a203713dce23acfe8641e43cfe6d83ca3930913e792f8,gen_pu,koios__dnnweaver,koios,1
d1b3aaf462bae46093a83565cacd382c7333032a70720a9597c51a9baf39d16e,aeMB_bpcu,opencores__aemb,opencores,1
d1aee6b1d896f910c56c7715e9194529ca7756d1ac763a68d99a13c1bb46ad0f,inverse_winograd_22,koios__dla_like.large,koios,1
d1a45ca9cafda82f9b9177db67318d2337e856c791f080ce1e91150d163e1e3d,b15,i99t_b18,i99t,1
d182a0d7f3a8f4811963ae44b2f3ebd0961d22399ac84faa3561d9c6552b86a0,ca_prng,opencores__ca_prng,opencores,1
d17a6382c595266c094fa09aa6515dbb74a23dc4ca6cfb2b9af7da8121cd51a3,td_fused_top_tdf9_dot_product,koios__tdarknet_like.large,koios,1
d16f6a317ab481cdfe8a320e486ce01d8fce4ead3fb1811141f01aff7a249ed0,irda_mir_st_gen,opencores__irda,opencores,1
d15c9c55683955847bb38af5652ba203866216cd1c78e4c4b17691191081ad1d,shift_register_group_18_48_10,koios__clstm_like.large,koios,1
d13db1796d599cb10338ec9df235266d93678392143bce0936ed8102987536a2,td_fused_top_tdf6_writeOutputs_unaligned,koios__tdarknet_like.large,koios,1
d11f1a0d71a978404a6fd7739f83fe57f7b77d6babb52c829ceadde0cec89a6b,natalius_processor,opencores__natalius_8bit_risc,opencores,1
d10a9feb2f7df47c029e379e5df8a4227f69d51f9c4f3d1f4f7e2e798145d67f,top,hw2vec__PIC16F84_T300,hw_2_vec,1
d0fa7b447e6bde8f869c9612624d88ac34af9583038eec58670dff6c31ded7f6,mc_mem_if,opencores__mem_ctrl,opencores,1
d0f099503485ab74e0c233fb29c48738a028e280e6ff2e021b859cfb75ff3ab3,td_fused_top_fifo_w7_d8_S_x_shiftReg,koios__tdarknet_like.large,koios,1
d0e3662b153b024ba594eeb547afa0156d50beb57a90797388bdfc7dad1c2ecb,irda_top,opencores__irda,opencores,1
d0c7d4d42101c7cd64a070ce776e880206aa12ad17c274f328c8576305aa87a9,td_fused_top_fifo_w5_d8_S_x_shiftReg,koios__tdarknet_like.small,koios,1
d097481c6fd4fed41041e5ebf8cc03f4e858a97a2e7ff5be43cad7f8167d8476,irda_mir_bit_destuffer,opencores__irda,opencores,1
d0951afd0d485263b9599caef6209fb10bed003e8e5b91c23fc4a2f701d235a7,stage2_parameter_buffer_18_2_16_64,koios__clstm_like.medium,koios,1
d092e1a508a5d187743386d5761ab97eb608a54c85fe6f9f69b9a68417fa81f8,dense_latency_0_0_0_0_0_0_0_0_0_0_0_Loop_Product1_proc_w9bNq_rom,koios__lenet,koios,1
d08b413b0bc9065442f196c5d16558edb408ff7a2add10398e1a5cb5b8c6c6bd,td_fused_top_tdf4_l2_multiply34,koios__tdarknet_like.large,koios,1
d02d3d241d1e155da27a6371444e6c7f66e98c5b4af9d4093b20e3b2c9619008,b14,i99t_b22,i99t,1
d0299443ad032696e1b604e12cefa179b7bf75982640aec3efa1e946fcbca86e,buffer_16_6050_buffer_init_34,koios__dla_like.large,koios,1
d027359b5d127e9e5543dcb0aa37291b71150188f4b7873b200b6753bfd8981c,td_fused_top_dataflow_in_loop_TOP_LOOP48322,koios__tdarknet_like.large,koios,1
d01a5144883bfa62c479285d3b253084f25fde84cb59f22ccbf08f2315fd8445,td_fused_top_dataflow_in_loop_TOP_LOOP16_accum1_out_0_memcore,koios__tdarknet_like.large,koios,1
d0154da1f768c38aa842c83138762bd8b5c127d68d398b9310682a54c1a5c8c6,generic_fifo_sc_b,vtr__mkDelayWorker32B,vtr,1
d0107f94ba537d5840261b05d03bd3cddbc9db151c3cf55f4550fba007404662,c_matrix_vec_mult_core_18_10_16_2_1,koios__clstm_like.medium,koios,1
cfe2317648556b4e50c9a1343a8f97e6240404de1c3bb3d969a0d4181411b9a4,top,iwls93_bbsse,iwls93,1
cfdfe395340d192f90f06b4a7312fcc7c8a0a18fab461de28cdf1aeb543377d6,cdecode_1,iwls93_ecc,iwls93,1
cfad2fc6f886d8856d06ca99d246df227ccb93b80cf75f5c976d2f32b40a8fac,generic_dpram,opencores__vga_lcd,opencores,1
cf4f713b4341fd7b394fc3c7177f416dc679c22178c32b0da6fcfe7e912cce50,buffer_16_6050_buffer_init_71,koios__dla_like.large,koios,1
cf4cc73d35d932f59e0dc73fd201e72abbd3738cd89dcae9861031fc549be061,elt_wise_mul,koios__bwave_like.fixed.small,koios,1
cf49fa376626b059094d2d3e30b3b686e01803ab7f77a21a5e2d6dd431f1661b,stream_buffer_4_1,koios__dla_like.small,koios,1
cf4275b68e7237c0dc216554de6c1e9c4ca8872460fbe725bf4ab94cca10afa3,directControl,opencores__usbhostslave,opencores,1
cf309f3f9af9c65e6f9d702c96e964a960abf9b7990f9b2651a8e223613ae2b1,td_fused_top_dataflow_in_loop_TOP_LOOP38270_l2_products_memcore,koios__tdarknet_like.small,koios,1
cf2ab7b5c2575ae1a4a8cf3c0d476d06d98111fe710828a1fd8e95040fa87502,td_fused_top_dataflow_in_loop_TOP_LOOP37738_ifmap_vec_memcore,koios__tdarknet_like.small,koios,1
cf1e31b52db71fbeae1162607160de014916681d2b2ec6ae446f732407ea11b8,mvm_reduction_unit,koios__bwave_like.fixed.small,koios,1
cef5bd29e488ce247492f98e55f6540a151474575436021085cebcf7672d70f4,buffer_16_12100_buffer_init_14,koios__dla_like.medium,koios,1
ceeebfa544f2a014e2b7d94ed6fd773fb73710c678b0cd29d156ae543d62ee45,data_mem,vtr__spree,vtr,1
ceeddc5a4b4ee143bfa6746043ec8c8b538391abf5df753e15a55d51ffd451a5,td_fused_top_fifo_w1_d9_S_x_shiftReg,koios__tdarknet_like.small,koios,1
cec5071f2562c3f44a7f8adb1268ab61cdfe646dbb675d64c9d8154ef797c642,C_LSTM_datapath,koios__clstm_like.large,koios,1
cebb1259d39bebc57d4ee4b3b2ece4adb97a348a236c09dff69b91ddf304f8f2,top,iwls93_daio,iwls93,1
cea4b107f0f45033caefac8a69b187d2648ecb9abbc3127939cd68dc5af63a97,weight_buffer_18_16_1_64_bo_0,koios__clstm_like.small,koios,1
cea02afca5b9814dbca74f3eee7ca7baa482dd3afa47e89a6f99456ead79d957,s382,iscas89__S382,iscas89,1
ce963072019d2d4eb7e13bdc2108e935e23817fa5076846ce9048dc0f1fd0c9a,td_fused_top_fifo_w10_d8_S_x_shiftReg,koios__tdarknet_like.small,koios,1
ce93f79fb45cb38110628b309a28c16f9dc0959bb407e6314903818de48ee970,winograd_transform_2,koios__dla_like.large,koios,1
ce5d48b0446440fce0abe624fb0e0941f31c25d3540fb604e79b9aa63b24aff8,PWM,opencores__pwm,opencores,1
ce1ec5f5ab2948957f663d0acf47385126888906101d3928f126e192d312c076,inverse_winograd_3,koios__dla_like.medium,koios,1
ce116775323f22ff0e289efbc48ca275d324c4c519f8de8877a74e73eaff6f6c,td_fused_top_dataflow_in_loop_TOP_LOOP48628_products_0_memcore,koios__tdarknet_like.large,koios,1
ce10cf7999e53346855a701949a270a47cd3f5114ac9f7caeac20789b0142276,dense_latency_0_0_0_0_0_0_0_0_0_0_0_Loop_Product1_proc_w9bHp_rom,koios__lenet,koios,1
ce0c86e70ee14a82dfed07d6309d35bc267ee6865ebd38ee8c2b8a0afaa1c8f7,dense_latency_0_0_0_0_0_0_0_0_0_0_0_Loop_Product1_proc_w9bFp_rom,koios__lenet,koios,1
ce0311929a800ca253784371652bf97b3ae8fa79d7b68e076977f6cfe0a92f3a,td_fused_top_fifo_w4_d10_S_shiftReg,koios__tdarknet_like.large,koios,1
cdff315cc275948b5303e72099ff79e60f6e132cfd4d64ff2259b77d17177bb0,myproject_mac_muladd_4ns_8ns_19ns_19_1_1_DSP48_14,koios__lenet,koios,1
cdeedec754c81332686c2a5701baa0ce52b0e51c43ca3563e7284ff48efc5c8d,td_fused_top_tdf8_dot_product,koios__tdarknet_like.small,koios,1
cdeea5c693fa737a1cc7b3521b2f13ed209260fccda3187f7f668c0dbcbb652c,td_fused_top_tdf9_readInputs,koios__tdarknet_like.small,koios,1
cde8e1a0b94f74400ae189f966a1c3456d60f48ad8cc17d222174c286ba47bf5,mod3,opencores__mode3_calc,opencores,1
cde74fa890d799ed4ba43ea40d790ba65eb491b8416a685a07d870a17b364331,\s1423.bench,lgsynth91__s1423,lgsynth91,1
cdda915d2a1a340313624291fce5ca28b7dd8810f34a1c252f7397ac1a0868b5,C_LSTM_datapath,koios__clstm_like.medium,koios,1
cdd1c86d28ebddffc32040e208a4fb893f8ababed3a825817eecfccf4394cb2b,pooling2d_cl_ap_fixed_ap_fixed_8_4_5_3_0_config4_s,koios__lenet,koios,1
cdcad7c01ae64a2e06f1c0f8cb144544614fe21eb2ae7efc0173995b2fd16f61,top,epfl__priority,epfl,1
cdc98e9b244985060e00db06675700bda5b9bced7cbc1515a06d0c43894cb044,altera_ram_sp,opencores__vga_lcd,opencores,1
cdb66fd00a515f955a875e38f63eaeab11cb1e1b6f39d52698d728599094241d,align2,koios__attention_layer,koios,1
cd9ccaec77efc36c6ac4d7f4f396ba5dc60735b4733bf0ea8e67d72016c82cb6,td_fused_top_dataflow_in_loop_TOP_LOOP47773_accum2_out_0_memcore_ram,koios__tdarknet_like.large,koios,1
cd9ac6a97b9539b71d2a4e82143f1d1e74ad9d00d089394e5c83c995bf659835,cdecode_11,iwls93_ecc,iwls93,1
cd8ea6f625765de1d9074db49cf5cd5b84706f95d64a165d505aea671cf6048e,or1200_ctrl,vtr__or1200,vtr,1
cd7e40676c37273a2b39ef3ad768f769dbe6e8758ff41e6842dac81c6f15f1f7,cdaio_receiver_5,iwls93_daio_receiver,iwls93,1
cd616fa14c315fbce659d268cddc836a4cd185dab4daa21e7d1d5cee0358ea8c,divider_dshift,opencores__signed_integer_divider,opencores,1
cd1379e89723f34aa457fd6a3f0261c25fdb0530c7ef8c1a9b67cc2bbcf7db0c,top,hw2vec__vga,hw_2_vec,1
cd10d0f22e8d43d741a57ad4b3e87e34d6913111444f2a8f0c458263dabf806c,final_out_t,koios__attention_layer,koios,1
cd06b3e40453365e135cefeed127a5306bb9eadfe016a2ddeeff0f13d42cae75,sub,koios__attention_layer,koios,1
cd032a850729135f10420b8093ab9c252646140e5c30d6e0a5e33c85134e3485,top,hw2vec__c432_SL1280,hw_2_vec,1
ccf83716166dd2e187d2e08005d763bd249834a75466b06fb75bc0ae3dbbca2e,aeMB2_iche,opencores__aemb,opencores,1
cce4523436c44a5e3247ed15fa27682967efb03c4e7c6c4c6e1da35190be349e,td_fused_top_fifo_w10_d8_S,koios__tdarknet_like.small,koios,1
ccc13b604e3d8d2387947b640160475dad12330a9cce7a76938c88f4d4dd3d8d,fp32_to_fp16,koios__gemm_layer,koios,1
ccb102b573a7edb7a849237c668d501fe84f52bd10c49c1cd2d58f2186ca95ef,spram_b,koios__lstm,koios,1
cca292d56d192f814490eb979ead6814a13394eb37cef75129c2f53390eb5def,c2670,iscas85__C2670,iscas85,1
cc92ac352b2eeaaeb68f5995467fe470f0be4537638847bc207b21be84265006,td_fused_top_tdf5_readInputs41,koios__tdarknet_like.small,koios,1
cc763f5c9bce22341b49c19aac5cf608bff1fd62cab6c6d6027b565ffe039c52,td_fused_top_fifo_w6_d8_S_x_shiftReg,koios__tdarknet_like.small,koios,1
cc64b8bab31febeeb2f25c3c54316cab029f9b63d1bfad7c2e8ee28bb0d6989f,top,opencores__fixed_point_arithmetic_parameterized,opencores,1
cc4d18b218902cc0e501fcc237e53d0d9ea8a00b81f90cb75c6d2e3a63c3269b,myproject_mac_muladd_4ns_8ns_18ns_18_1_1,koios__lenet,koios,1
cc4aa8b167ebd17b5dd9d2cde86ac33d6b272dd743b38b3f79f385d2593475bd,td_fused_top_dataflow_in_loop_TOP_LOOP48232_ifmap_vec_0_memcore_ram,koios__tdarknet_like.large,koios,1
cc487473440aad688cf67b5f971639a5559d7de10a247d627df4ab0f236224e3,irda_fast_enable_gen,opencores__irda,opencores,1
cc45bbb81c9712b4ec7bf3b0ea5073eb93b4d06e92cbdc9721fd592b3911cce9,s13207,iscas89__S13207,iscas89,1
cc3df8e0496b5905d879fffb6306bcca8caf4f71e567f27422d57d69d5089717,rconst2in1,opencores__sha3_high_thro,opencores,1
cc3affe3a33ef3f342ffa8d30596440a4bccd56f239e63f6e3d263a494de2e3e,SizedFIFO_c,vtr__mkSMAdapter4B,vtr,1
cc26bef6756b090873e80a4b9a1cbcc0da6f7913750a2ff7a006658353e71a42,td_fused_top_fifo_w15_d2_S,koios__tdarknet_like.small,koios,1
cc0f69ac22f0016058912c1b84f83c403a73c72f688dc8c708f646a195e3d4ca,top,iwls93_alu4,iwls93,1
cbf66f94bd02b64f07b73162ae6209dddcf6435631a54a5a6be1cf327fe97d57,rxStatusMonitor,opencores__usbhostslave,opencores,1
cbd7813194e39bc9994361aed830b11986d77857866c5b3fc72b0ba766b489b6,PE_18,opencores__rs_decoder_31_19_6,opencores,1
cbd6515746029cdb3a5692ee8ad48125c27ff5a332bfb1a0581340fe18cbcc0b,sh_reg_1,vtr__stereovision0,vtr,1
cbcc29fe9a4d57af91453176d90fe45b197eac2dc9e1cca689b4a79d02f8b3d8,td_fused_top_tdf5_get_next_ijk,koios__tdarknet_like.small,koios,1
cbbb5be9975c499ac59c2caabda3a2208df1e0f4f3ad593202b9f4cad7925d65,td_fused_top_start_for_tdf3_readFilters30_U0_shiftReg,koios__tdarknet_like.small,koios,1
cbb77879ac24db51def37ca9b86ed7605180bd28ed26690cc100879a3be52ceb,buffer_16_12100_buffer_init_34,koios__dla_like.medium,koios,1
cbb56dd045b7531c3ecb57d404b71a174dae21b7177dcf86cf91816e06a94b46,s1488,iscas89__S1488,iscas89,1
cbafe05211c562876e83b010be650764f132662c38c0d5a9737d11fe9aefb190,td_fused_top_start_for_tdf5_readFilters40_U0,koios__tdarknet_like.small,koios,1
cb77dcbd04b1196d4326caf70b466a4d8410298c1036599b20f926a22e2cfbe1,weight_buffer_18_16_2_64_bf_0,koios__clstm_like.medium,koios,1
cb5babdc2c7c74454d88df54e4f150f4d928f7eb81396db94bd41036b7207a65,td_fused_top_dataflow_in_loop_TOP_LOOP76_accum1_out_0_memcore,koios__tdarknet_like.small,koios,1
cb582db430858200fdfdc61b3968ac5b81fee6ad6f9e37c9093fa800dd1c8e69,robot_maze,koios__robot_rl,koios,1
cb4e0b6d21d85348d943cf9411ceaa4b4409adaaa2d905a9289b9fdaf0e56594,dynamic_input_route_request_calc_para,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,1
cb222a199071caa0db3d3c692984d4ad8dc538aa9f2ba0cc087f48dbd2b7804f,c499,iscas85__C499,iscas85,1
cb14505cdd9f7e33dc4c81cf24c33b31f2859a06b3cdd2e210b9953c433db2a9,Processor,opencores__mips32r1,opencores,1
cb0a640f152ebbe006dd51cfd0d29242ffca7ae51814792b85a768fed9688482,f32m_add,opencores__pairing,opencores,1
caf9ede5d545e615c25d647e29175bad61ef030af9249502d113e9f26150801a,td_fused_top_mux_464_16_1_1,koios__tdarknet_like.large,koios,1
caea9256c79293f156133173fef087c387f48128b1e9c20b5120a06d9712763b,shift_register_group_18_32_10,koios__clstm_like.medium,koios,1
cac0587156dca35a9f895a0f9782f30430a93742530385be6f70d36800daced0,word_mix_columns,opencores__aes_highthroughput_lowarea,opencores,1
caa21dfa594239c6ff05228ed220bcb6c60ee1d1f49ca4e53000c3a68f5ad5f3,template_periph_16b,opencores__openmsp430,opencores,1
ca9911ddedc92d937c5dc499f84906e63513f8240d894f67395d294be0cda59b,td_fused_top_fifo_w9_d2_S_shiftReg,koios__tdarknet_like.large,koios,1
ca80142a2680eb5830a47e7ed3544749e974055d03dd231fea0fc4b84a09bcf2,sasc_fifo4,opencores__sasc,opencores,1
ca722b087a2d195a12ad24368297b7f91601ee91136fbbce184608cd99100d0d,port_bus_1to0_1,vtr__stereovision0,vtr,1
ca5706a947e41c397c84fce17fe509845e07744391f2e3a7f7199617e1f96b53,MultiplierB_16,lgsynth91__mult16b,lgsynth91,1
ca56a7d8d2f107aff0d72acccac2ad340b27cb5dd66fca9430f5afc74e773169,buffer_16_24200_buffer_init_15,koios__dla_like.small,koios,1
ca54618bce29d266a2549fa2429961cb6f224cc4d1e957e1b25f541959de7d41,td_fused_top_tdf4_l2_writeOutputs_1_running_sums_1_ram,koios__tdarknet_like.large,koios,1
ca1cecadfb75657f79b404c95b2e39928f4b969c105c375d1935229bcb806ac5,td_fused_top_tdf1_accum_1,koios__tdarknet_like.small,koios,1
c9ee30d0e70594be1d9d591901397de86154e5581f55e4114a55979c50d8a119,td_fused_top_fifo_w4_d7_S_shiftReg,koios__tdarknet_like.small,koios,1
c9ea44b26bb7e70dd4aa518f9132152f12e4bc725cb1f6b6d608fed2e344c3b3,sparc_exu_aluspr,opdb__sparc_core_L1I_16384_4__L1D_8192_4_sparc_core,opdb,1
c9da7468118bb8f4367be993876fd859fb47c10ac4c72e4e75349d31a44a870f,td_fused_top_tdf3_adjust,koios__tdarknet_like.small,koios,1
c9d9be1f2ca2f26a7053884743962a1287eb075737e754bef09f37ed5002402f,aes_256,opencores__tiny_aes_256,opencores,1
c9b126350aea2ac583e86290e2422769af6a1945bc2eda4321864ff0bfa456bc,usbHostCyc2Wrap_usb1t11,opencores__usbhostslave,opencores,1
c9a9fd05278f8ab3b2a650576552911eaa3579a5aa8506eaa8e45be3887c89b4,inverse_winograd_14,koios__dla_like.medium,koios,1
c983f45d66d7799bd24b11f3e87ae7b4a227c239c5a46aa3ae538d039b694687,cparker1986_5,iwls93_parker1986,iwls93,1
c97b5406e9dc70353926035f498249d94aa34ae316dd3fcc4050b5f93bf373e9,td_fused_top_start_for_tdf11_readFilters74_U0_shiftReg,koios__tdarknet_like.small,koios,1
c95e4beb811a00a37072789216cb6c6a690d0eff6955e66f0e7221e412b15f71,td_fused_top_tdf7_dot_product,koios__tdarknet_like.large,koios,1
c95b53dadee97c32e31279b9627107ff0027cedcbd2760b8e397969d3c2109db,td_fused_top_tdf10_dot_product,koios__tdarknet_like.small,koios,1
c9501c90201d78fe49c0efbc5081610a184a03d842415529d94d91523738be6f,td_fused_top_tdf4_readInputs37,koios__tdarknet_like.large,koios,1
c94ef8e72df11b067f666cc2d159bb9fd0c2bf98939c47f41d7e475cf54ae378,LogicProbe_xmtbuf,opencores__logicprobe,opencores,1
c93229a8a9170370783e86958f2b6be87767511fb68c6ef7bfa5e4f9a775be77,picorv32_axi,opdb__pico_pico,opdb,1
c92125a045626a430500102082d4a9449001bbdc82df49efdd511b5aac6f0a63,LFSR_2bit,koios__robot_rl,koios,1
c90c1693a37aa6d947e1c29140920e7e793430ed1f6d8d4c532bdb3ec524789a,td_fused_top_tdf9_accum_1,koios__tdarknet_like.small,koios,1
c907e95fa6cc92c8f97cd94857921fae85023a7b755bf05c34be32fb22d2bbd1,myproject_mac_muladd_8ns_3ns_4ns_10_1_1,koios__lenet,koios,1
c904e36608a8b78825f39939cf93a54fa2d5e2e1435987ff789435831b772fc1,aeMB2_iwbif,opencores__aemb,opencores,1
c8e75ff8f32f70ebc1d1a80cd6ba4a7a0522ebefaa8221ef947923d244c846ff,td_fused_top_dataflow_in_loop_TOP_LOOP47866_l2_partial_sums_0_memcore_ram,koios__tdarknet_like.large,koios,1
c8de40edb4098dd7fa30b6c61d6b1c341878f4df54c976fdd646ba26f9476ea4,myproject_layer5_out_0_V_ram,koios__lenet,koios,1
c8cce961a9378426eecda0892c9199a3b78c67230a4ba8320d4dd5a9c8338f41,instruction_pointer,opencores__mcs-4,opencores,1
c8cccdc464761043a2e34c771d0e054be3e8b0dcb3c69d89734d4dfcdd838971,dense_latency_0_0_0_0_0_0_0_0_0_0_0_Loop_Product1_proc_w9bJp,koios__lenet,koios,1
c8c9c61a9c2908685373f166d2f1a9e2edd126cd3c4c5376bb43d16a388d5203,HCTxPortArbiter,opencores__usbhostslave,opencores,1
c8c0205144f959c5f4b448f6bab5e2f07de1c79915c2dd410c4f58325dedef1b,expand_key_type_B_192,opencores__tiny_aes_192,opencores,1
c8b8b71d87074ce70463917c2e554dc486f37f8bad6aaf117172cd0213c5a0bd,top,iwls93_s1488,iwls93,1
c89a51b3e2fc604f75a959e05372fc245ee97c2256e700f0eabdb1f4218f6596,td_fused_top_dataflow_in_loop_TOP_LOOP48139_products_0_0_memcore_ram,koios__tdarknet_like.large,koios,1
c89939d1d32e32dea7bc2323d16aaa7afe5985e5a6f4143f056b2282e903ee7a,top,iwls93_misex2,iwls93,1
c88b5c0994ff3ee3522a50d429a01be680fce2b98068490134c2509bcab23fbc,ac97_cra,opencores__ac97,opencores,1
c885ead48363aa9854754ba91390c6af6116ea54a5cdfcab4e4598545066e724,top,hw2vec__c880_RN640,hw_2_vec,1
c85d3754115c2af7c42c6479a54ea018c8d4ed42ea2a038f371540d33596cc6d,\dsip.sim,lgsynth91__dsip,lgsynth91,1
c84a5cd8bce9129ac26f879375033dee9a58b38175afaea1009ada6b54abc213,td_fused_top_fifo_w16_d2_S_x2_shiftReg,koios__tdarknet_like.large,koios,1
c8325edf412f92bb47195ac571e738cd05d89cf0976eb0a073da7e5ae9c38a62,port_bus_2to1_1,vtr__stereovision1,vtr,1
c81c212107847d216b31ef97cc674920c2aacf76ae951ef4dba236d8d07a448d,aeMB_ctrl,opencores__aemb,opencores,1
c81728c6db4e28a886af2ffec6a12c9fdd9a3f0f241edecf20839cc8481d4fbc,CNORM,opencores__pipelined_fft_64,opencores,1
c813297b6b7e3bee9068b6fe6fadb2d6858f5d39c9bf2b0a2d59abb6b98fdba7,cgcd_2,iwls93_gcd,iwls93,1
c7fc224a51b851754d5617538b2d57397e7d42779bfe025611899485333231b5,td_fused_top_tdf4_l2_filters_0,koios__tdarknet_like.large,koios,1
c7ed397bc90f158c8346243629425cb9cd5de8035c40bcc0321459aff1ccf822,c880,iscas85__C880,iscas85,1
c7d8e9d5a97b0ac981a4688ea35781caa4891d7cc811d1dc5ff7fe848bfcbdda,shift_register_group_18_32_18,koios__clstm_like.medium,koios,1
c7cb5dc5fa2448ccf3ba465369e8fd30980e926b534703b28c74f002727eea88,a25_multiply,vtr__arm_core,vtr,1
c7c85c1637526c80f5c097fe9c529dcfc3d4935c0fd7c2b31307cbfb9afd28aa,inverse_winograd_7,koios__dla_like.small,koios,1
c7c7a191a43eb4a228c81d81846b87d9ee697f82f3d366ae36764c0dea717e8f,td_fused_top_td_fused_axi_in,koios__tdarknet_like.large,koios,1
c7c26a32aeb57ff72f9e57776b7690e2e5a9ecbaf932242d359bbbd69dc224bd,td_fused_top_tdf10_filters_ram,koios__tdarknet_like.small,koios,1
c7a4cd1a6ac16ed77f289ad08dc96cae125829538f3268524b7689ea4a450e5b,top,iwls93_cm162a,iwls93,1
c78f5f1cb94479810c97d06845ebe9b60cf3a5e1f001dcf59f323677184b2544,dense_latency_0_0_0_0_0_0_0_0_0_0_0_Loop_Product1_proc_w9bHp,koios__lenet,koios,1
c77afb3afcb8f8053ac76be05f01b42db4cab68504cbb16d994e961aaa640741,cencode_6,iwls93_ecc,iwls93,1
c7753337dcbe9ffacb6c8a7e60764d1296e27c5de231313d2b75de55a84ce5f5,td_fused_top_fifo_w7_d2_S_x_shiftReg,koios__tdarknet_like.small,koios,1
c7689b8558d19c91f67d6617ee2bf673f32d46ff46ea835c7deb19748fdb83a9,mc_dp,opencores__mem_ctrl,opencores,1
c75105dbb57c0d1bd0b84d7cb04bf9c6269d6d82e2250ded5ca01f8a26a63ee5,mode7_exp,koios__attention_layer,koios,1
c743c3c956f90a3744b5d5408a1859fc71a9d27934070358e8f77ea8b7953288,dct_syn,opencores__video_systems_dct,opencores,1
c72da5ec7e0961ed6f21d7da6ac964e06927db85b12c3d25da758eb6f46c72a1,tv80s,opencores__tv80_core,opencores,1
c70348ad336e219879a02f08cb5eaf2ab63a7f91235ea39d59b13224e3594f30,reduction_layer,koios__reduction_layer,koios,1
c6f39e38481fb3bda414a15a9c725e44b98a7092b9c2c8ae239419c8a1995220,td_fused_top_tdf4_adjustments_ram,koios__tdarknet_like.large,koios,1
c6e0dc61bac0fa2bd3f2a1450c941d6f87fbb96029936a3f701f1cf5dd942f23,top,iwls93_x3,iwls93,1
c6de75f606b12ea7686831522c78d058af796632d5d5bddb54720d4073719b45,AntiSAT,hw2vec__c432_NC2360,hw_2_vec,1
c6b2389ffa49b49929b0bedbf4c665a0be18962fc98f87b9ad160a51191b9161,td_fused_top_tdf4_l2_multiply34,koios__tdarknet_like.small,koios,1
c6b1450b674f390eaa3716cf6be68ce2b3fc42b18c22f57b9c635ae2078467bf,AntiSAT,hw2vec__c432_NR1400,hw_2_vec,1
c68f2cc042d5cd1e1fe056980376ff8e866a7a566fb787e9b72871862eb93cb6,td_fused_top_dataflow_in_loop_TOP_LOOP38116_products_0_memcore_ram,koios__tdarknet_like.small,koios,1
c67bd8dd8278f584244d4c19afab97fcdd678149897224e92cee36df609e8dc9,onecyclestall,vtr__spree,vtr,1
c6511df5117d0d8706747e3139ddd8ca08382ec6b102741e15cdf3c34d5d93b4,td_fused_top_tdf2_get_next_ijk,koios__tdarknet_like.small,koios,1
c64f388688dffdfa746a2b85a2ac81b6c21f8789138d1046794f6e4830c78541,arSRLFIFO_c,vtr__mkDelayWorker32B,vtr,1
c64e5c992d76bad210c942260c9e8d49ba38ee092b66ef1834e7c08948209928,weight_buffer_18_16_3_64_bf_0,koios__clstm_like.large,koios,1
c638b8d5a8e0b0d3189ff3976ed32ef68202ed2ce8f3853179563a2360eb94b8,td_fused_top_Block_entry_proc_proc413,koios__tdarknet_like.small,koios,1
c61560857e52d22a76479218de2f070aa3869f0566913593afead74d5dfafe37,myproject_mul_32ns_34ns_65_2_1_MulnS_1,koios__lenet,koios,1
c5f6e326b2871f5e994dd4790a1ad04b3fd400d88dabfc8c7c4f6f73d4136e4d,td_fused_top_fifo_w4_d7_S_shiftReg,koios__tdarknet_like.large,koios,1
c5e5c42535d396473d9ba4a3895190a9a7f23391c87b29290cbfc7c0b4d2eb5e,td_fused_top_dataflow_in_loop_TOP_LOOP37832_weight_vecs_0_memcore_ram,koios__tdarknet_like.small,koios,1
c5c4a258eccb43c9e900eb3e0b478faafb7f49b4404c8ae3c438b941e7f20223,sdc_controller,opencores__sd_card_controller,opencores,1
c590e1492f40a91e66c2bf6c7e8f700f1129bbbf069fec5de615d318527658ea,register_e,opencores__brisc,opencores,1
c56d427816bb284f451c72576ceba7c413b51901f9623fed4c35fdf59a367ea2,mux_2_1,koios__dnnweaver,koios,1
c54b4aed8876af23c99e338fe862101afa97e69585f2c531d575327b24e07eef,buffer_16_6050_buffer_init_60,koios__dla_like.large,koios,1
c540aad1b97d3bcf77eab44a3cb34d122e81c404fe7bec2298e27f104e6a94ab,myproject_mul_34ns_32ns_65_2_1,koios__lenet,koios,1
c53ea29f13d0b081f30b7728430668f4f28bfb86b42e843ef705ce4568b5e63d,tanh_core_18_18_10_32_1,koios__clstm_like.large,koios,1
c51fc3bfbae90c32351f631d4a8089e4bc0dbc2c26e76d8d5861a79d837578a5,wb_conmax_pri_enc,opencores__wb_conmax,opencores,1
